region_name,county_name,parish_name,candidate_name,candidate_votes_percentage,candidate_votes_count,parish_voters_percentage,parish_voters_count,parish_blank_percentage,parish_blank_count,parish_null_percentage,parish_null_count
Viana do Castelo,Arcos de Valdevez,Rio de Moinhos,João Ferreira,0.58,1,33.4,174,1.15,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Rio Frio,Marcelo Rebelo de Sousa,77.62,111,18.75,144,0.69,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Rio Frio,André Ventura,6.29,9,18.75,144,0.69,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Rio Frio,Ana Gomes,6.29,9,18.75,144,0.69,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Rio Frio,Marisa Matias,4.2,6,18.75,144,0.69,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Rio Frio,Vitorino Silva,4.2,6,18.75,144,0.69,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Rio Frio,Tiago Mayan Gonçalves,0.7,1,18.75,144,0.69,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Rio Frio,João Ferreira,0.7,1,18.75,144,0.69,1,0.0,0
Viana do Castelo,Arcos de Valdevez,Sabadim,Marcelo Rebelo de Sousa,76.86,93,23.52,123,1.63,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Sabadim,Ana Gomes,9.09,11,23.52,123,1.63,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Sabadim,André Ventura,4.96,6,23.52,123,1.63,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Sabadim,Vitorino Silva,4.96,6,23.52,123,1.63,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Sabadim,Tiago Mayan Gonçalves,2.48,3,23.52,123,1.63,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Sabadim,Marisa Matias,0.83,1,23.52,123,1.63,2,0.0,0
Viana do Castelo,Arcos de Valdevez,Sabadim,João Ferreira,0.83,1,23.52,123,1.63,2,0.0,0
Viana do Castelo,Arcos de Valdevez,São Jorge e Ermelo,Marcelo Rebelo de Sousa,67.0,136,21.48,206,0.97,2,0.49,1
Viana do Castelo,Arcos de Valdevez,São Jorge e Ermelo,Ana Gomes,14.29,29,21.48,206,0.97,2,0.49,1
Viana do Castelo,Arcos de Valdevez,São Jorge e Ermelo,André Ventura,10.84,22,21.48,206,0.97,2,0.49,1
Viana do Castelo,Arcos de Valdevez,São Jorge e Ermelo,Marisa Matias,4.43,9,21.48,206,0.97,2,0.49,1
Viana do Castelo,Arcos de Valdevez,São Jorge e Ermelo,Vitorino Silva,2.96,6,21.48,206,0.97,2,0.49,1
Viana do Castelo,Arcos de Valdevez,São Jorge e Ermelo,Tiago Mayan Gonçalves,0.49,1,21.48,206,0.97,2,0.49,1
Viana do Castelo,Arcos de Valdevez,São Jorge e Ermelo,João Ferreira,0.0,0,21.48,206,0.97,2,0.49,1
Viana do Castelo,Arcos de Valdevez,Senharei,Marcelo Rebelo de Sousa,78.69,48,21.62,64,1.56,1,3.13,2
Viana do Castelo,Arcos de Valdevez,Senharei,André Ventura,8.2,5,21.62,64,1.56,1,3.13,2
Viana do Castelo,Arcos de Valdevez,Senharei,Vitorino Silva,4.92,3,21.62,64,1.56,1,3.13,2
Viana do Castelo,Arcos de Valdevez,Senharei,Ana Gomes,4.92,3,21.62,64,1.56,1,3.13,2
Viana do Castelo,Arcos de Valdevez,Senharei,Tiago Mayan Gonçalves,3.28,2,21.62,64,1.56,1,3.13,2
Viana do Castelo,Arcos de Valdevez,Senharei,Marisa Matias,0.0,0,21.62,64,1.56,1,3.13,2
Viana do Castelo,Arcos de Valdevez,Senharei,João Ferreira,0.0,0,21.62,64,1.56,1,3.13,2
Viana do Castelo,Arcos de Valdevez,Sistelo,Marcelo Rebelo de Sousa,68.89,31,14.83,47,0.0,0,4.26,2
Viana do Castelo,Arcos de Valdevez,Sistelo,André Ventura,15.56,7,14.83,47,0.0,0,4.26,2
Viana do Castelo,Arcos de Valdevez,Sistelo,Ana Gomes,8.89,4,14.83,47,0.0,0,4.26,2
Viana do Castelo,Arcos de Valdevez,Sistelo,Marisa Matias,4.44,2,14.83,47,0.0,0,4.26,2
Viana do Castelo,Arcos de Valdevez,Sistelo,Tiago Mayan Gonçalves,2.22,1,14.83,47,0.0,0,4.26,2
Viana do Castelo,Arcos de Valdevez,Sistelo,Vitorino Silva,0.0,0,14.83,47,0.0,0,4.26,2
Viana do Castelo,Arcos de Valdevez,Sistelo,João Ferreira,0.0,0,14.83,47,0.0,0,4.26,2
Viana do Castelo,Arcos de Valdevez,Soajo,Marcelo Rebelo de Sousa,57.44,112,16.04,197,0.51,1,0.51,1
Viana do Castelo,Arcos de Valdevez,Soajo,Ana Gomes,13.85,27,16.04,197,0.51,1,0.51,1
Viana do Castelo,Arcos de Valdevez,Soajo,André Ventura,12.82,25,16.04,197,0.51,1,0.51,1
Viana do Castelo,Arcos de Valdevez,Soajo,João Ferreira,6.67,13,16.04,197,0.51,1,0.51,1
Viana do Castelo,Arcos de Valdevez,Soajo,Vitorino Silva,4.1,8,16.04,197,0.51,1,0.51,1
Viana do Castelo,Arcos de Valdevez,Soajo,Marisa Matias,3.59,7,16.04,197,0.51,1,0.51,1
Viana do Castelo,Arcos de Valdevez,Soajo,Tiago Mayan Gonçalves,1.54,3,16.04,197,0.51,1,0.51,1
Viana do Castelo,Arcos de Valdevez,Souto e Tabaçô,Marcelo Rebelo de Sousa,64.38,188,30.86,299,1.34,4,1.0,3
Viana do Castelo,Arcos de Valdevez,Souto e Tabaçô,André Ventura,15.41,45,30.86,299,1.34,4,1.0,3
Viana do Castelo,Arcos de Valdevez,Souto e Tabaçô,Ana Gomes,7.53,22,30.86,299,1.34,4,1.0,3
Viana do Castelo,Arcos de Valdevez,Souto e Tabaçô,Vitorino Silva,5.14,15,30.86,299,1.34,4,1.0,3
Viana do Castelo,Arcos de Valdevez,Souto e Tabaçô,Marisa Matias,4.11,12,30.86,299,1.34,4,1.0,3
Viana do Castelo,Arcos de Valdevez,Souto e Tabaçô,Tiago Mayan Gonçalves,1.71,5,30.86,299,1.34,4,1.0,3
Viana do Castelo,Arcos de Valdevez,Souto e Tabaçô,João Ferreira,1.71,5,30.86,299,1.34,4,1.0,3
Viana do Castelo,Arcos de Valdevez,Távora (Santa Maria e São Vicente),Marcelo Rebelo de Sousa,71.29,216,31.76,310,1.29,4,0.97,3
Viana do Castelo,Arcos de Valdevez,Távora (Santa Maria e São Vicente),Ana Gomes,9.24,28,31.76,310,1.29,4,0.97,3
Viana do Castelo,Arcos de Valdevez,Távora (Santa Maria e São Vicente),André Ventura,5.94,18,31.76,310,1.29,4,0.97,3
Viana do Castelo,Arcos de Valdevez,Távora (Santa Maria e São Vicente),Vitorino Silva,4.62,14,31.76,310,1.29,4,0.97,3
Viana do Castelo,Arcos de Valdevez,Távora (Santa Maria e São Vicente),Tiago Mayan Gonçalves,4.29,13,31.76,310,1.29,4,0.97,3
Viana do Castelo,Arcos de Valdevez,Távora (Santa Maria e São Vicente),Marisa Matias,2.97,9,31.76,310,1.29,4,0.97,3
Viana do Castelo,Arcos de Valdevez,Távora (Santa Maria e São Vicente),João Ferreira,1.65,5,31.76,310,1.29,4,0.97,3
Viana do Castelo,Arcos de Valdevez,Vale,Marcelo Rebelo de Sousa,71.78,145,24.12,206,0.97,2,0.97,2
Viana do Castelo,Arcos de Valdevez,Vale,André Ventura,11.39,23,24.12,206,0.97,2,0.97,2
Viana do Castelo,Arcos de Valdevez,Vale,Ana Gomes,9.9,20,24.12,206,0.97,2,0.97,2
Viana do Castelo,Arcos de Valdevez,Vale,Vitorino Silva,4.46,9,24.12,206,0.97,2,0.97,2
Viana do Castelo,Arcos de Valdevez,Vale,João Ferreira,1.49,3,24.12,206,0.97,2,0.97,2
Viana do Castelo,Arcos de Valdevez,Vale,Marisa Matias,0.5,1,24.12,206,0.97,2,0.97,2
Viana do Castelo,Arcos de Valdevez,Vale,Tiago Mayan Gonçalves,0.5,1,24.12,206,0.97,2,0.97,2
Viana do Castelo,Arcos de Valdevez,"Vilela, São Cosme e São Damião e Sá",Marcelo Rebelo de Sousa,73.43,152,34.63,213,1.88,4,0.94,2
Viana do Castelo,Arcos de Valdevez,"Vilela, São Cosme e São Damião e Sá",Ana Gomes,8.21,17,34.63,213,1.88,4,0.94,2
Viana do Castelo,Arcos de Valdevez,"Vilela, São Cosme e São Damião e Sá",André Ventura,6.28,13,34.63,213,1.88,4,0.94,2
Viana do Castelo,Arcos de Valdevez,"Vilela, São Cosme e São Damião e Sá",Vitorino Silva,4.35,9,34.63,213,1.88,4,0.94,2
Viana do Castelo,Arcos de Valdevez,"Vilela, São Cosme e São Damião e Sá",Tiago Mayan Gonçalves,3.38,7,34.63,213,1.88,4,0.94,2
Viana do Castelo,Arcos de Valdevez,"Vilela, São Cosme e São Damião e Sá",Marisa Matias,2.42,5,34.63,213,1.88,4,0.94,2
Viana do Castelo,Arcos de Valdevez,"Vilela, São Cosme e São Damião e Sá",João Ferreira,1.93,4,34.63,213,1.88,4,0.94,2
Viana do Castelo,Caminha,Âncora,Marcelo Rebelo de Sousa,55.74,262,41.16,477,0.63,3,0.84,4
Viana do Castelo,Caminha,Âncora,André Ventura,15.74,74,41.16,477,0.63,3,0.84,4
Viana do Castelo,Caminha,Âncora,Ana Gomes,12.34,58,41.16,477,0.63,3,0.84,4
Viana do Castelo,Caminha,Âncora,Vitorino Silva,6.6,31,41.16,477,0.63,3,0.84,4
Viana do Castelo,Caminha,Âncora,Marisa Matias,4.47,21,41.16,477,0.63,3,0.84,4
Viana do Castelo,Caminha,Âncora,Tiago Mayan Gonçalves,2.55,12,41.16,477,0.63,3,0.84,4
Viana do Castelo,Caminha,Âncora,João Ferreira,2.55,12,41.16,477,0.63,3,0.84,4
Viana do Castelo,Caminha,"Arga (Baixo, Cima e São João)",Marcelo Rebelo de Sousa,70.1,68,49.49,97,0.0,0,0.0,0
Viana do Castelo,Caminha,"Arga (Baixo, Cima e São João)",André Ventura,9.28,9,49.49,97,0.0,0,0.0,0
Viana do Castelo,Caminha,"Arga (Baixo, Cima e São João)",Ana Gomes,8.25,8,49.49,97,0.0,0,0.0,0
Viana do Castelo,Caminha,"Arga (Baixo, Cima e São João)",Vitorino Silva,4.12,4,49.49,97,0.0,0,0.0,0
Viana do Castelo,Caminha,"Arga (Baixo, Cima e São João)",Marisa Matias,3.09,3,49.49,97,0.0,0,0.0,0
Viana do Castelo,Caminha,"Arga (Baixo, Cima e São João)",João Ferreira,3.09,3,49.49,97,0.0,0,0.0,0
Viana do Castelo,Caminha,"Arga (Baixo, Cima e São João)",Tiago Mayan Gonçalves,2.06,2,49.49,97,0.0,0,0.0,0
Viana do Castelo,Caminha,Argela,Marcelo Rebelo de Sousa,63.69,107,49.43,173,1.73,3,1.16,2
Viana do Castelo,Caminha,Argela,André Ventura,10.71,18,49.43,173,1.73,3,1.16,2
Viana do Castelo,Caminha,Argela,Ana Gomes,9.52,16,49.43,173,1.73,3,1.16,2
Viana do Castelo,Caminha,Argela,Vitorino Silva,8.33,14,49.43,173,1.73,3,1.16,2
Viana do Castelo,Caminha,Argela,Tiago Mayan Gonçalves,3.57,6,49.43,173,1.73,3,1.16,2
Viana do Castelo,Caminha,Argela,Marisa Matias,2.38,4,49.43,173,1.73,3,1.16,2
Viana do Castelo,Caminha,Argela,João Ferreira,1.79,3,49.43,173,1.73,3,1.16,2
Viana do Castelo,Caminha,Caminha (Matriz) e Vilarelho,Marcelo Rebelo de Sousa,59.17,571,41.92,994,1.41,14,1.51,15
Viana do Castelo,Caminha,Caminha (Matriz) e Vilarelho,Ana Gomes,15.85,153,41.92,994,1.41,14,1.51,15
Viana do Castelo,Caminha,Caminha (Matriz) e Vilarelho,André Ventura,10.05,97,41.92,994,1.41,14,1.51,15
Viana do Castelo,Caminha,Caminha (Matriz) e Vilarelho,Marisa Matias,4.87,47,41.92,994,1.41,14,1.51,15
Viana do Castelo,Caminha,Caminha (Matriz) e Vilarelho,João Ferreira,4.77,46,41.92,994,1.41,14,1.51,15
Viana do Castelo,Caminha,Caminha (Matriz) e Vilarelho,Tiago Mayan Gonçalves,2.8,27,41.92,994,1.41,14,1.51,15
Viana do Castelo,Caminha,Caminha (Matriz) e Vilarelho,Vitorino Silva,2.49,24,41.92,994,1.41,14,1.51,15
Viana do Castelo,Caminha,Dem,Marcelo Rebelo de Sousa,69.7,92,40.53,137,0.73,1,2.92,4
Viana do Castelo,Caminha,Dem,André Ventura,14.39,19,40.53,137,0.73,1,2.92,4
Viana do Castelo,Caminha,Dem,Ana Gomes,9.85,13,40.53,137,0.73,1,2.92,4
Viana do Castelo,Caminha,Dem,Vitorino Silva,4.55,6,40.53,137,0.73,1,2.92,4
Viana do Castelo,Caminha,Dem,Marisa Matias,0.76,1,40.53,137,0.73,1,2.92,4
Viana do Castelo,Caminha,Dem,Tiago Mayan Gonçalves,0.76,1,40.53,137,0.73,1,2.92,4
Viana do Castelo,Caminha,Dem,João Ferreira,0.0,0,40.53,137,0.73,1,2.92,4
Viana do Castelo,Caminha,Gondar e Orbacém,Marcelo Rebelo de Sousa,66.06,109,38.75,167,0.6,1,0.6,1
Viana do Castelo,Caminha,Gondar e Orbacém,Ana Gomes,12.73,21,38.75,167,0.6,1,0.6,1
Viana do Castelo,Caminha,Gondar e Orbacém,André Ventura,11.52,19,38.75,167,0.6,1,0.6,1
Viana do Castelo,Caminha,Gondar e Orbacém,Vitorino Silva,5.45,9,38.75,167,0.6,1,0.6,1
Viana do Castelo,Caminha,Gondar e Orbacém,Marisa Matias,3.03,5,38.75,167,0.6,1,0.6,1
Viana do Castelo,Caminha,Gondar e Orbacém,Tiago Mayan Gonçalves,0.61,1,38.75,167,0.6,1,0.6,1
Viana do Castelo,Caminha,Gondar e Orbacém,João Ferreira,0.61,1,38.75,167,0.6,1,0.6,1
Viana do Castelo,Caminha,Lanhelas,Marcelo Rebelo de Sousa,66.51,282,46.29,431,0.93,4,0.7,3
Viana do Castelo,Caminha,Lanhelas,Ana Gomes,11.79,50,46.29,431,0.93,4,0.7,3
Viana do Castelo,Caminha,Lanhelas,André Ventura,7.08,30,46.29,431,0.93,4,0.7,3
Viana do Castelo,Caminha,Lanhelas,Vitorino Silva,4.48,19,46.29,431,0.93,4,0.7,3
Viana do Castelo,Caminha,Lanhelas,Marisa Matias,4.25,18,46.29,431,0.93,4,0.7,3
Viana do Castelo,Caminha,Lanhelas,João Ferreira,3.07,13,46.29,431,0.93,4,0.7,3
Viana do Castelo,Caminha,Lanhelas,Tiago Mayan Gonçalves,2.83,12,46.29,431,0.93,4,0.7,3
Viana do Castelo,Caminha,Moledo e Cristelo,Marcelo Rebelo de Sousa,59.35,419,45.99,723,0.83,6,1.52,11
Viana do Castelo,Caminha,Moledo e Cristelo,Ana Gomes,16.57,117,45.99,723,0.83,6,1.52,11
Viana do Castelo,Caminha,Moledo e Cristelo,André Ventura,9.63,68,45.99,723,0.83,6,1.52,11
Viana do Castelo,Caminha,Moledo e Cristelo,Vitorino Silva,4.11,29,45.99,723,0.83,6,1.52,11
Viana do Castelo,Caminha,Moledo e Cristelo,Tiago Mayan Gonçalves,3.82,27,45.99,723,0.83,6,1.52,11
Viana do Castelo,Caminha,Moledo e Cristelo,Marisa Matias,3.54,25,45.99,723,0.83,6,1.52,11
Viana do Castelo,Caminha,Moledo e Cristelo,João Ferreira,2.97,21,45.99,723,0.83,6,1.52,11
Viana do Castelo,Caminha,Riba de Âncora,Marcelo Rebelo de Sousa,64.05,196,44.98,318,2.52,8,1.26,4
Viana do Castelo,Caminha,Riba de Âncora,André Ventura,13.73,42,44.98,318,2.52,8,1.26,4
Viana do Castelo,Caminha,Riba de Âncora,Ana Gomes,13.07,40,44.98,318,2.52,8,1.26,4
Viana do Castelo,Caminha,Riba de Âncora,Vitorino Silva,4.25,13,44.98,318,2.52,8,1.26,4
Viana do Castelo,Caminha,Riba de Âncora,Tiago Mayan Gonçalves,2.29,7,44.98,318,2.52,8,1.26,4
Viana do Castelo,Caminha,Riba de Âncora,João Ferreira,1.96,6,44.98,318,2.52,8,1.26,4
Viana do Castelo,Caminha,Riba de Âncora,Marisa Matias,0.65,2,44.98,318,2.52,8,1.26,4
Viana do Castelo,Caminha,Seixas,Marcelo Rebelo de Sousa,59.52,275,34.79,470,0.85,4,0.85,4
Viana do Castelo,Caminha,Seixas,Ana Gomes,15.15,70,34.79,470,0.85,4,0.85,4
Viana do Castelo,Caminha,Seixas,André Ventura,11.47,53,34.79,470,0.85,4,0.85,4
Viana do Castelo,Caminha,Seixas,Marisa Matias,5.41,25,34.79,470,0.85,4,0.85,4
Viana do Castelo,Caminha,Seixas,João Ferreira,3.68,17,34.79,470,0.85,4,0.85,4
Viana do Castelo,Caminha,Seixas,Tiago Mayan Gonçalves,2.6,12,34.79,470,0.85,4,0.85,4
Viana do Castelo,Caminha,Seixas,Vitorino Silva,2.16,10,34.79,470,0.85,4,0.85,4
Viana do Castelo,Caminha,Venade e Azevedo,Marcelo Rebelo de Sousa,63.88,237,42.37,383,1.31,5,1.83,7
Viana do Castelo,Caminha,Venade e Azevedo,André Ventura,12.13,45,42.37,383,1.31,5,1.83,7
Viana do Castelo,Caminha,Venade e Azevedo,Ana Gomes,8.36,31,42.37,383,1.31,5,1.83,7
Viana do Castelo,Caminha,Venade e Azevedo,Vitorino Silva,6.47,24,42.37,383,1.31,5,1.83,7
Viana do Castelo,Caminha,Venade e Azevedo,Marisa Matias,4.31,16,42.37,383,1.31,5,1.83,7
Viana do Castelo,Caminha,Venade e Azevedo,João Ferreira,2.96,11,42.37,383,1.31,5,1.83,7
Viana do Castelo,Caminha,Venade e Azevedo,Tiago Mayan Gonçalves,1.89,7,42.37,383,1.31,5,1.83,7
Viana do Castelo,Caminha,Vila Praia de Âncora,Marcelo Rebelo de Sousa,57.79,909,32.8,1614,1.92,31,0.62,10
Viana do Castelo,Caminha,Vila Praia de Âncora,André Ventura,14.37,226,32.8,1614,1.92,31,0.62,10
Viana do Castelo,Caminha,Vila Praia de Âncora,Ana Gomes,13.1,206,32.8,1614,1.92,31,0.62,10
Viana do Castelo,Caminha,Vila Praia de Âncora,Marisa Matias,4.45,70,32.8,1614,1.92,31,0.62,10
Viana do Castelo,Caminha,Vila Praia de Âncora,Vitorino Silva,3.81,60,32.8,1614,1.92,31,0.62,10
Viana do Castelo,Caminha,Vila Praia de Âncora,João Ferreira,3.62,57,32.8,1614,1.92,31,0.62,10
Viana do Castelo,Caminha,Vila Praia de Âncora,Tiago Mayan Gonçalves,2.86,45,32.8,1614,1.92,31,0.62,10
Viana do Castelo,Caminha,Vilar de Mouros,Marcelo Rebelo de Sousa,59.08,179,43.42,310,0.65,2,1.61,5
Viana do Castelo,Caminha,Vilar de Mouros,André Ventura,11.88,36,43.42,310,0.65,2,1.61,5
Viana do Castelo,Caminha,Vilar de Mouros,Ana Gomes,10.56,32,43.42,310,0.65,2,1.61,5
Viana do Castelo,Caminha,Vilar de Mouros,João Ferreira,8.91,27,43.42,310,0.65,2,1.61,5
Viana do Castelo,Caminha,Vilar de Mouros,Vitorino Silva,5.28,16,43.42,310,0.65,2,1.61,5
Viana do Castelo,Caminha,Vilar de Mouros,Marisa Matias,3.3,10,43.42,310,0.65,2,1.61,5
Viana do Castelo,Caminha,Vilar de Mouros,Tiago Mayan Gonçalves,0.99,3,43.42,310,0.65,2,1.61,5
Viana do Castelo,Caminha,Vile,Marcelo Rebelo de Sousa,59.17,71,46.82,125,2.4,3,1.6,2
Viana do Castelo,Caminha,Vile,André Ventura,13.33,16,46.82,125,2.4,3,1.6,2
Viana do Castelo,Caminha,Vile,Ana Gomes,13.33,16,46.82,125,2.4,3,1.6,2
Viana do Castelo,Caminha,Vile,João Ferreira,6.67,8,46.82,125,2.4,3,1.6,2
Viana do Castelo,Caminha,Vile,Tiago Mayan Gonçalves,3.33,4,46.82,125,2.4,3,1.6,2
Viana do Castelo,Caminha,Vile,Vitorino Silva,2.5,3,46.82,125,2.4,3,1.6,2
Viana do Castelo,Caminha,Vile,Marisa Matias,1.67,2,46.82,125,2.4,3,1.6,2
Viana do Castelo,Melgaço,Alvaredo,Marcelo Rebelo de Sousa,61.42,78,22.95,129,0.78,1,0.78,1
Viana do Castelo,Melgaço,Alvaredo,Ana Gomes,14.17,18,22.95,129,0.78,1,0.78,1
Viana do Castelo,Melgaço,Alvaredo,André Ventura,10.24,13,22.95,129,0.78,1,0.78,1
Viana do Castelo,Melgaço,Alvaredo,Vitorino Silva,7.87,10,22.95,129,0.78,1,0.78,1
Viana do Castelo,Melgaço,Alvaredo,Marisa Matias,3.15,4,22.95,129,0.78,1,0.78,1
Viana do Castelo,Melgaço,Alvaredo,Tiago Mayan Gonçalves,3.15,4,22.95,129,0.78,1,0.78,1
Viana do Castelo,Melgaço,Alvaredo,João Ferreira,0.0,0,22.95,129,0.78,1,0.78,1
Viana do Castelo,Melgaço,Castro Laboreiro e Lamas de Mouro,Marcelo Rebelo de Sousa,72.65,85,13.36,119,1.68,2,0.0,0
Viana do Castelo,Melgaço,Castro Laboreiro e Lamas de Mouro,Ana Gomes,13.68,16,13.36,119,1.68,2,0.0,0
Viana do Castelo,Melgaço,Castro Laboreiro e Lamas de Mouro,André Ventura,5.98,7,13.36,119,1.68,2,0.0,0
Viana do Castelo,Melgaço,Castro Laboreiro e Lamas de Mouro,Vitorino Silva,3.42,4,13.36,119,1.68,2,0.0,0
Viana do Castelo,Melgaço,Castro Laboreiro e Lamas de Mouro,Tiago Mayan Gonçalves,1.71,2,13.36,119,1.68,2,0.0,0
Viana do Castelo,Melgaço,Castro Laboreiro e Lamas de Mouro,João Ferreira,1.71,2,13.36,119,1.68,2,0.0,0
Viana do Castelo,Melgaço,Castro Laboreiro e Lamas de Mouro,Marisa Matias,0.85,1,13.36,119,1.68,2,0.0,0
Viana do Castelo,Melgaço,Chaviães e Paços,Marcelo Rebelo de Sousa,75.93,123,20.37,165,1.21,2,0.61,1
Viana do Castelo,Melgaço,Chaviães e Paços,Ana Gomes,9.88,16,20.37,165,1.21,2,0.61,1
Viana do Castelo,Melgaço,Chaviães e Paços,Vitorino Silva,6.79,11,20.37,165,1.21,2,0.61,1
Viana do Castelo,Melgaço,Chaviães e Paços,André Ventura,3.7,6,20.37,165,1.21,2,0.61,1
Viana do Castelo,Melgaço,Chaviães e Paços,Marisa Matias,1.85,3,20.37,165,1.21,2,0.61,1
Viana do Castelo,Melgaço,Chaviães e Paços,Tiago Mayan Gonçalves,1.23,2,20.37,165,1.21,2,0.61,1
Viana do Castelo,Melgaço,Chaviães e Paços,João Ferreira,0.62,1,20.37,165,1.21,2,0.61,1
Viana do Castelo,Melgaço,Cousso,Marcelo Rebelo de Sousa,87.84,65,18.55,77,1.3,1,2.6,2
Viana do Castelo,Melgaço,Cousso,Ana Gomes,6.76,5,18.55,77,1.3,1,2.6,2
Viana do Castelo,Melgaço,Cousso,Marisa Matias,1.35,1,18.55,77,1.3,1,2.6,2
Viana do Castelo,Melgaço,Cousso,Tiago Mayan Gonçalves,1.35,1,18.55,77,1.3,1,2.6,2
Viana do Castelo,Melgaço,Cousso,André Ventura,1.35,1,18.55,77,1.3,1,2.6,2
Viana do Castelo,Melgaço,Cousso,Vitorino Silva,1.35,1,18.55,77,1.3,1,2.6,2
Viana do Castelo,Melgaço,Cousso,João Ferreira,0.0,0,18.55,77,1.3,1,2.6,2
Viana do Castelo,Melgaço,Cristoval,Marcelo Rebelo de Sousa,69.7,92,23.1,134,0.0,0,1.49,2
Viana do Castelo,Melgaço,Cristoval,André Ventura,11.36,15,23.1,134,0.0,0,1.49,2
Viana do Castelo,Melgaço,Cristoval,Ana Gomes,11.36,15,23.1,134,0.0,0,1.49,2
Viana do Castelo,Melgaço,Cristoval,Vitorino Silva,3.79,5,23.1,134,0.0,0,1.49,2
Viana do Castelo,Melgaço,Cristoval,João Ferreira,3.03,4,23.1,134,0.0,0,1.49,2
Viana do Castelo,Melgaço,Cristoval,Marisa Matias,0.76,1,23.1,134,0.0,0,1.49,2
Viana do Castelo,Melgaço,Cristoval,Tiago Mayan Gonçalves,0.0,0,23.1,134,0.0,0,1.49,2
Viana do Castelo,Melgaço,Fiães,Marcelo Rebelo de Sousa,77.78,42,20.6,55,0.0,0,1.82,1
Viana do Castelo,Melgaço,Fiães,Ana Gomes,7.41,4,20.6,55,0.0,0,1.82,1
Viana do Castelo,Melgaço,Fiães,André Ventura,5.56,3,20.6,55,0.0,0,1.82,1
Viana do Castelo,Melgaço,Fiães,Tiago Mayan Gonçalves,3.7,2,20.6,55,0.0,0,1.82,1
Viana do Castelo,Melgaço,Fiães,Vitorino Silva,3.7,2,20.6,55,0.0,0,1.82,1
Viana do Castelo,Melgaço,Fiães,João Ferreira,1.85,1,20.6,55,0.0,0,1.82,1
Viana do Castelo,Melgaço,Fiães,Marisa Matias,0.0,0,20.6,55,0.0,0,1.82,1
Viana do Castelo,Melgaço,Gave,Marcelo Rebelo de Sousa,65.75,48,27.53,79,6.33,5,1.27,1
Viana do Castelo,Melgaço,Gave,André Ventura,17.81,13,27.53,79,6.33,5,1.27,1
Viana do Castelo,Melgaço,Gave,Vitorino Silva,6.85,5,27.53,79,6.33,5,1.27,1
Viana do Castelo,Melgaço,Gave,Marisa Matias,4.11,3,27.53,79,6.33,5,1.27,1
Viana do Castelo,Melgaço,Gave,Ana Gomes,4.11,3,27.53,79,6.33,5,1.27,1
Viana do Castelo,Melgaço,Gave,Tiago Mayan Gonçalves,1.37,1,27.53,79,6.33,5,1.27,1
Viana do Castelo,Melgaço,Gave,João Ferreira,0.0,0,27.53,79,6.33,5,1.27,1
Viana do Castelo,Melgaço,Paderne,Marcelo Rebelo de Sousa,68.42,169,20.35,253,1.58,4,0.79,2
Viana do Castelo,Melgaço,Paderne,Ana Gomes,12.15,30,20.35,253,1.58,4,0.79,2
Viana do Castelo,Melgaço,Paderne,André Ventura,8.91,22,20.35,253,1.58,4,0.79,2
Viana do Castelo,Melgaço,Paderne,Vitorino Silva,5.67,14,20.35,253,1.58,4,0.79,2
Viana do Castelo,Melgaço,Paderne,Marisa Matias,2.83,7,20.35,253,1.58,4,0.79,2
Viana do Castelo,Melgaço,Paderne,Tiago Mayan Gonçalves,1.62,4,20.35,253,1.58,4,0.79,2
Viana do Castelo,Melgaço,Paderne,João Ferreira,0.4,1,20.35,253,1.58,4,0.79,2
Viana do Castelo,Melgaço,Parada do Monte e Cubalhão,Marcelo Rebelo de Sousa,80.72,134,18.8,172,3.49,6,0.0,0
Viana do Castelo,Melgaço,Parada do Monte e Cubalhão,André Ventura,6.02,10,18.8,172,3.49,6,0.0,0
Viana do Castelo,Melgaço,Parada do Monte e Cubalhão,Ana Gomes,4.82,8,18.8,172,3.49,6,0.0,0
Viana do Castelo,Melgaço,Parada do Monte e Cubalhão,Tiago Mayan Gonçalves,3.61,6,18.8,172,3.49,6,0.0,0
Viana do Castelo,Melgaço,Parada do Monte e Cubalhão,Vitorino Silva,2.41,4,18.8,172,3.49,6,0.0,0
Viana do Castelo,Melgaço,Parada do Monte e Cubalhão,Marisa Matias,1.81,3,18.8,172,3.49,6,0.0,0
Viana do Castelo,Melgaço,Parada do Monte e Cubalhão,João Ferreira,0.6,1,18.8,172,3.49,6,0.0,0
Viana do Castelo,Melgaço,Penso,Marcelo Rebelo de Sousa,70.81,114,31.84,163,0.61,1,0.61,1
Viana do Castelo,Melgaço,Penso,Ana Gomes,8.07,13,31.84,163,0.61,1,0.61,1
Viana do Castelo,Melgaço,Penso,André Ventura,7.45,12,31.84,163,0.61,1,0.61,1
